Numéro ANFR,Date dernière demande ANFR,Date dernière décision ANFR,Lieu-dit,Adresse 1,Adresse 2,Adresse 3,Code INSEE de la commune,Ville issue du code INSEE,Numéro du support,Support mutualisé oui/non,Stations sur le support,Nature du support,Hauteur du support,Latitude,Longitude,Altitude à la base NGF,Numéro de l'aérien,Azimut (degrés),Hauteur de l'antenne / sol
0592700075,25/05/2024,28/06/2024,,6 QUAI DE MARSEILLE,imm sriem,,59512,ROUBAIX,767301,oui,,Immeuble,"56,3",50°42'22.017''N,3°10'53.826''E,30,6985750,120.0,"45,9"
0592700075,25/05/2024,28/06/2024,,6 QUAI DE MARSEILLE,imm sriem,,59512,ROUBAIX,767301,oui,,Immeuble,"56,3",50°42'22.017''N,3°10'53.826''E,30,6985752,0.0,"45,9"
0592700071,25/05/2024,28/06/2024,,"2, r andré gide",RES GIDE VALLES,,59350,LILLE,549788,non,,Immeuble,55,50°36'14''N,3°2'51''E,38,25115,120.0,"47,4"
0592700071,25/05/2024,28/06/2024,,"2, r andré gide",RES GIDE VALLES,,59350,LILLE,549788,non,,Immeuble,55,50°36'14''N,3°2'51''E,38,25114,0.0,"47,3"
0592700071,25/05/2024,28/06/2024,,"2, r andré gide",RES GIDE VALLES,,59350,LILLE,549788,non,,Immeuble,55,50°36'14''N,3°2'51''E,38,25116,240.0,"47,3"
0592700071,25/05/2024,28/06/2024,,"2, r andré gide",RES GIDE VALLES,,59350,LILLE,549788,non,,Immeuble,55,50°36'14''N,3°2'51''E,38,7407878,120.0,"46,4"
0592700064,10/08/2021,10/09/2021,,R de la halle,Pl d'armes,,59606,VALENCIENNES,599393,oui,,Immeuble,"32,5",50°21'27''N,3°31'28''E,25,979082,240.0,30
0592700064,10/08/2021,10/09/2021,,R de la halle,Pl d'armes,,59606,VALENCIENNES,599393,oui,,Immeuble,"32,5",50°21'27''N,3°31'28''E,25,979078,0.0,30
0592700064,10/08/2021,10/09/2021,,R de la halle,Pl d'armes,,59606,VALENCIENNES,599393,oui,,Immeuble,"32,5",50°21'27''N,3°31'28''E,25,979080,120.0,30
0592700063,07/08/2021,10/09/2021,,69 Pl d'Armes,Résidence Univers,,59178,DOUAI,859779,non,,Immeuble,27,50°22'5''N,3°4'58''E,27,25230,120.0,24
0592700063,07/08/2021,10/09/2021,,69 Pl d'Armes,Résidence Univers,,59178,DOUAI,859779,non,,Immeuble,27,50°22'5''N,3°4'58''E,27,491422,240.0,24
0592700063,07/08/2021,10/09/2021,,69 Pl d'Armes,Résidence Univers,,59178,DOUAI,859779,non,,Immeuble,27,50°22'5''N,3°4'58''E,27,7176891,0.0,"24,3"
0592700063,07/08/2021,10/09/2021,,69 Pl d'Armes,Résidence Univers,,59178,DOUAI,859779,non,,Immeuble,27,50°22'5''N,3°4'58''E,27,7176893,120.0,"24,3"
0592700063,07/08/2021,10/09/2021,,69 Pl d'Armes,Résidence Univers,,59178,DOUAI,859779,non,,Immeuble,27,50°22'5''N,3°4'58''E,27,25231,0.0,24
0592700063,07/08/2021,10/09/2021,,69 Pl d'Armes,Résidence Univers,,59178,DOUAI,859779,non,,Immeuble,27,50°22'5''N,3°4'58''E,27,7176895,240.0,"24,3"
0592700062,20/03/2025,18/04/2025,Ravennes les Francs,77 r d'amsterdam,Ets. VERHAEGHE INDUSTRIES,,59090,BONDUES,730686,oui,,Bâtiment,44,50°43'4''N,3°7'59''E,43,1964016,120.0,31
0592700062,20/03/2025,18/04/2025,Ravennes les Francs,77 r d'amsterdam,Ets. VERHAEGHE INDUSTRIES,,59090,BONDUES,730686,oui,,Bâtiment,44,50°43'4''N,3°7'59''E,43,1964014,0.0,31
0592700062,20/03/2025,18/04/2025,Ravennes les Francs,77 r d'amsterdam,Ets. VERHAEGHE INDUSTRIES,,59090,BONDUES,730686,oui,,Bâtiment,44,50°43'4''N,3°7'59''E,43,1964018,240.0,31
0592700061,14/10/2021,15/11/2021,,202 r jean jaurès,,,59009,VILLENEUVE-D'ASCQ,485355,oui,,Bâtiment,39,50°40'0''N,3°8'39''E,22,2147961,240.0,36
0592700061,14/10/2021,15/11/2021,,202 r jean jaurès,,,59009,VILLENEUVE-D'ASCQ,485355,oui,,Bâtiment,39,50°40'0''N,3°8'39''E,22,2147957,0.0,36
0592700061,14/10/2021,15/11/2021,,202 r jean jaurès,,,59009,VILLENEUVE-D'ASCQ,485355,oui,,Bâtiment,39,50°40'0''N,3°8'39''E,22,2147959,120.0,36
0592700061,14/10/2021,15/11/2021,,202 r jean jaurès,,,59009,VILLENEUVE-D'ASCQ,485355,oui,,Bâtiment,39,50°40'0''N,3°8'39''E,22,7341354,240.0,"35,4"
0592700061,14/10/2021,15/11/2021,,202 r jean jaurès,,,59009,VILLENEUVE-D'ASCQ,485355,oui,,Bâtiment,39,50°40'0''N,3°8'39''E,22,7341352,120.0,"35,4"
0592700061,14/10/2021,15/11/2021,,202 r jean jaurès,,,59009,VILLENEUVE-D'ASCQ,485355,oui,,Bâtiment,39,50°40'0''N,3°8'39''E,22,7341350,0.0,"35,4"
0592700059,10/11/2021,10/12/2021,,15 r de la bienfaisance,La caisse d'épargne et de prévoyance de FLANDRES,,59599,TOURCOING,478582,oui,,Immeuble,44,50°43'27''N,3°9'29''E,41,25300,240.0,"42,2"
0592700059,10/11/2021,10/12/2021,,15 r de la bienfaisance,La caisse d'épargne et de prévoyance de FLANDRES,,59599,TOURCOING,478582,oui,,Immeuble,44,50°43'27''N,3°9'29''E,41,796834,120.0,"42,2"
0592700059,10/11/2021,10/12/2021,,15 r de la bienfaisance,La caisse d'épargne et de prévoyance de FLANDRES,,59599,TOURCOING,478582,oui,,Immeuble,44,50°43'27''N,3°9'29''E,41,796830,0.0,"42,2"
0592700059,10/11/2021,10/12/2021,,15 r de la bienfaisance,La caisse d'épargne et de prévoyance de FLANDRES,,59599,TOURCOING,478582,oui,,Immeuble,44,50°43'27''N,3°9'29''E,41,7412092,120.0,"42,6"
0592700059,10/11/2021,10/12/2021,,15 r de la bienfaisance,La caisse d'épargne et de prévoyance de FLANDRES,,59599,TOURCOING,478582,oui,,Immeuble,44,50°43'27''N,3°9'29''E,41,7412094,240.0,"42,6"
0592700059,10/11/2021,10/12/2021,,15 r de la bienfaisance,La caisse d'épargne et de prévoyance de FLANDRES,,59599,TOURCOING,478582,oui,,Immeuble,44,50°43'27''N,3°9'29''E,41,7412090,0.0,"42,6"
0592700058,17/03/2023,14/04/2023,,50 RUE ALEXANDRE DESROUSSEAUX,,,59350,LILLE,1449655,oui,,Immeuble,46,50°37'44''N,3°0'17''E,22,2847039,0.0,"41,4"
0592700058,17/03/2023,14/04/2023,,50 RUE ALEXANDRE DESROUSSEAUX,,,59350,LILLE,1449655,oui,,Immeuble,46,50°37'44''N,3°0'17''E,22,2847041,120.0,"41,4"
0592700058,17/03/2023,14/04/2023,,50 RUE ALEXANDRE DESROUSSEAUX,,,59350,LILLE,1449655,oui,,Immeuble,46,50°37'44''N,3°0'17''E,22,6539156,240.0,"41,5"
0592700058,17/03/2023,14/04/2023,,50 RUE ALEXANDRE DESROUSSEAUX,,,59350,LILLE,1449655,oui,,Immeuble,46,50°37'44''N,3°0'17''E,22,2847037,240.0,"41,4"
0592700058,17/03/2023,14/04/2023,,50 RUE ALEXANDRE DESROUSSEAUX,,,59350,LILLE,1449655,oui,,Immeuble,46,50°37'44''N,3°0'17''E,22,6539154,120.0,"41,5"
0592700058,17/03/2023,14/04/2023,,50 RUE ALEXANDRE DESROUSSEAUX,,,59350,LILLE,1449655,oui,,Immeuble,46,50°37'44''N,3°0'17''E,22,6539158,0.0,"41,5"
0592700053,04/11/2021,03/12/2021,,"12, r du Coq Francais",Résidence du Théatre,,59512,ROUBAIX,859835,oui,,Immeuble,53,50°41'20.979''N,3°10'40.899''E,28,25375,0.0,"50,1"
0592700053,04/11/2021,03/12/2021,,"12, r du Coq Francais",Résidence du Théatre,,59512,ROUBAIX,859835,oui,,Immeuble,53,50°41'20.979''N,3°10'40.899''E,28,25374,120.0,"50,1"
0592700053,04/11/2021,03/12/2021,,"12, r du Coq Francais",Résidence du Théatre,,59512,ROUBAIX,859835,oui,,Immeuble,53,50°41'20.979''N,3°10'40.899''E,28,25376,240.0,"50,1"
0592700053,04/11/2021,03/12/2021,,"12, r du Coq Francais",Résidence du Théatre,,59512,ROUBAIX,859835,oui,,Immeuble,53,50°41'20.979''N,3°10'40.899''E,28,7389207,0.0,"50,1"
0592700053,04/11/2021,03/12/2021,,"12, r du Coq Francais",Résidence du Théatre,,59512,ROUBAIX,859835,oui,,Immeuble,53,50°41'20.979''N,3°10'40.899''E,28,7389211,240.0,"50,1"
0592700053,04/11/2021,03/12/2021,,"12, r du Coq Francais",Résidence du Théatre,,59512,ROUBAIX,859835,oui,,Immeuble,53,50°41'20.979''N,3°10'40.899''E,28,7389209,120.0,"50,1"
0592700052,11/03/2021,09/04/2021,,"70,72 R D'ARCOLE",,,59350,LILLE,445795,oui,,Immeuble,49,50°37'22''N,3°2'47''E,24,2607791,120.0,48
0592700052,11/03/2021,09/04/2021,,"70,72 R D'ARCOLE",,,59350,LILLE,445795,oui,,Immeuble,49,50°37'22''N,3°2'47''E,24,2607789,0.0,48
0592700052,11/03/2021,09/04/2021,,"70,72 R D'ARCOLE",,,59350,LILLE,445795,oui,,Immeuble,49,50°37'22''N,3°2'47''E,24,2607793,240.0,48
0592700052,11/03/2021,09/04/2021,,"70,72 R D'ARCOLE",,,59350,LILLE,445795,oui,,Immeuble,49,50°37'22''N,3°2'47''E,24,6837306,240.0,"45,4"
0592700052,11/03/2021,09/04/2021,,"70,72 R D'ARCOLE",,,59350,LILLE,445795,oui,,Immeuble,49,50°37'22''N,3°2'47''E,24,6837302,0.0,"47,4"
0592700052,11/03/2021,09/04/2021,,"70,72 R D'ARCOLE",,,59350,LILLE,445795,oui,,Immeuble,49,50°37'22''N,3°2'47''E,24,6837304,120.0,"47,4"
0592700044,25/05/2024,28/06/2024,,510 rte Nationale,bat nord ste PRESCO (près supermarché),,59486,RACHES,826076,non,,Bâtiment,27,50°24'54''N,3°8'16''E,20,25270,120.0,"25,8"
0592700044,25/05/2024,28/06/2024,,510 rte Nationale,bat nord ste PRESCO (près supermarché),,59486,RACHES,826076,non,,Bâtiment,27,50°24'54''N,3°8'16''E,20,25269,0.0,"25,8"
0592700044,25/05/2024,28/06/2024,,510 rte Nationale,bat nord ste PRESCO (près supermarché),,59486,RACHES,826076,non,,Bâtiment,27,50°24'54''N,3°8'16''E,20,25271,240.0,"25,8"
0592700039,22/06/2021,23/07/2021,,28 r wagnonville,,,59234,FLERS-EN-ESCREBIEUX,861244,non,,Bâtiment,"29,3",50°23'40''N,3°3'45''E,21,511089,0.0,"27,4"
0592700039,22/06/2021,23/07/2021,,28 r wagnonville,,,59234,FLERS-EN-ESCREBIEUX,861244,non,,Bâtiment,"29,3",50°23'40''N,3°3'45''E,21,511091,120.0,"27,4"
0592700039,22/06/2021,23/07/2021,,28 r wagnonville,,,59234,FLERS-EN-ESCREBIEUX,861244,non,,Bâtiment,"29,3",50°23'40''N,3°3'45''E,21,511093,240.0,"27,4"
0592700039,22/06/2021,23/07/2021,,28 r wagnonville,,,59234,FLERS-EN-ESCREBIEUX,861244,non,,Bâtiment,"29,3",50°23'40''N,3°3'45''E,21,7045182,120.0,"28,7"
0592700039,22/06/2021,23/07/2021,,28 r wagnonville,,,59234,FLERS-EN-ESCREBIEUX,861244,non,,Bâtiment,"29,3",50°23'40''N,3°3'45''E,21,7045184,240.0,"28,7"
0592700039,22/06/2021,23/07/2021,,28 r wagnonville,,,59234,FLERS-EN-ESCREBIEUX,861244,non,,Bâtiment,"29,3",50°23'40''N,3°3'45''E,21,7045180,0.0,"28,7"
0592700038,17/07/2021,20/08/2021,,"26, r Georges CLEMENCEAU",imm tour clemenceau,,59350,LILLE,442586,oui,,Immeuble,"49,9",50°37'17''N,3°4'46''E,26,2673821,240.0,"48,5"
0592700038,17/07/2021,20/08/2021,,"26, r Georges CLEMENCEAU",imm tour clemenceau,,59350,LILLE,442586,oui,,Immeuble,"49,9",50°37'17''N,3°4'46''E,26,2673817,0.0,"45,5"
0592700038,17/07/2021,20/08/2021,,"26, r Georges CLEMENCEAU",imm tour clemenceau,,59350,LILLE,442586,oui,,Immeuble,"49,9",50°37'17''N,3°4'46''E,26,2673819,120.0,"48,5"
0592700029,20/02/2025,21/03/2025,,"89, r des Ecoles",Ferme Ponseel,,59260,GHYVELDE,1706220,oui,,Bâtiment,33,51°2'46''N,2°31'10''E,2,25368,0.0,"31,1"
0592700029,20/02/2025,21/03/2025,,"89, r des Ecoles",Ferme Ponseel,,59260,GHYVELDE,1706220,oui,,Bâtiment,33,51°2'46''N,2°31'10''E,2,25369,120.0,"31,1"
0592700029,20/02/2025,21/03/2025,,"89, r des Ecoles",Ferme Ponseel,,59260,GHYVELDE,1706220,oui,,Bâtiment,33,51°2'46''N,2°31'10''E,2,25370,240.0,"31,1"
0592700027,23/10/2021,26/11/2021,L'Epine,"5, imp des rosiers",,,59350,LILLE,635591,oui,,Immeuble,27,50°37'10''N,3°6'15''E,33,489877,240.0,"25,4"
0592700027,23/10/2021,26/11/2021,L'Epine,"5, imp des rosiers",,,59350,LILLE,635591,oui,,Immeuble,27,50°37'10''N,3°6'15''E,33,489881,120.0,"25,4"
0592700027,23/10/2021,26/11/2021,L'Epine,"5, imp des rosiers",,,59350,LILLE,635591,oui,,Immeuble,27,50°37'10''N,3°6'15''E,33,489879,0.0,"25,4"
0592700027,23/10/2021,26/11/2021,L'Epine,"5, imp des rosiers",,,59350,LILLE,635591,oui,,Immeuble,27,50°37'10''N,3°6'15''E,33,7359465,240.0,"24,4"
0592700027,23/10/2021,26/11/2021,L'Epine,"5, imp des rosiers",,,59350,LILLE,635591,oui,,Immeuble,27,50°37'10''N,3°6'15''E,33,7359461,0.0,"24,4"
0592700027,23/10/2021,26/11/2021,L'Epine,"5, imp des rosiers",,,59350,LILLE,635591,oui,,Immeuble,27,50°37'10''N,3°6'15''E,33,7359463,120.0,"24,4"
0592700026,03/07/2024,02/08/2024,,"22,r paul ramadier",Résidence Winston CHURCHILL,,59350,LILLE,474796,oui,,Immeuble,"38,5",50°38'57''N,3°3'45''E,21,2577607,0.0,37
0592700026,03/07/2024,02/08/2024,,"22,r paul ramadier",Résidence Winston CHURCHILL,,59350,LILLE,474796,oui,,Immeuble,"38,5",50°38'57''N,3°3'45''E,21,2577609,240.0,37
0592700026,03/07/2024,02/08/2024,,"22,r paul ramadier",Résidence Winston CHURCHILL,,59350,LILLE,474796,oui,,Immeuble,"38,5",50°38'57''N,3°3'45''E,21,2577611,120.0,37
0592700022,14/05/2025,20/06/2025,,1 a 5 r courteline,Bâtiment N° 5,,59350,LILLE,639741,oui,,Immeuble,54,50°37'11.595''N,3°1'59.592''E,23,2574610,0.0,"47,2"
0592700022,14/05/2025,20/06/2025,,1 a 5 r courteline,Bâtiment N° 5,,59350,LILLE,639741,oui,,Immeuble,54,50°37'11.595''N,3°1'59.592''E,23,2574612,120.0,"47,2"
0592700022,14/05/2025,20/06/2025,,1 a 5 r courteline,Bâtiment N° 5,,59350,LILLE,639741,oui,,Immeuble,54,50°37'11.595''N,3°1'59.592''E,23,6174276,240.0,"47,2"
0592700021,10/08/2022,09/09/2022,,"52, av henri delecroix",Société SIH,,59299,HEM,861242,non,,Bâtiment,26,50°38'46''N,3°11'36''E,24,479905,240.0,"23,4"
0592700021,10/08/2022,09/09/2022,,"52, av henri delecroix",Société SIH,,59299,HEM,861242,non,,Bâtiment,26,50°38'46''N,3°11'36''E,24,479901,0.0,"23,4"
0592700021,10/08/2022,09/09/2022,,"52, av henri delecroix",Société SIH,,59299,HEM,861242,non,,Bâtiment,26,50°38'46''N,3°11'36''E,24,479903,120.0,"23,4"
0592700021,10/08/2022,09/09/2022,,"52, av henri delecroix",Société SIH,,59299,HEM,861242,non,,Bâtiment,26,50°38'46''N,3°11'36''E,24,8053371,240.0,"21,4"
0592700021,10/08/2022,09/09/2022,,"52, av henri delecroix",Société SIH,,59299,HEM,861242,non,,Bâtiment,26,50°38'46''N,3°11'36''E,24,8053367,0.0,"22,4"
0592700021,10/08/2022,09/09/2022,,"52, av henri delecroix",Société SIH,,59299,HEM,861242,non,,Bâtiment,26,50°38'46''N,3°11'36''E,24,8053369,120.0,"21,4"
0592700015,15/12/2021,14/01/2022,,278 CHAUSSE FERNAND FOREST,,,59599,TOURCOING,703369,oui,,Immeuble,38,50°44'14''N,3°9'5''E,28,25219,240.0,"36,2"
0592700015,15/12/2021,14/01/2022,,278 CHAUSSE FERNAND FOREST,,,59599,TOURCOING,703369,oui,,Immeuble,38,50°44'14''N,3°9'5''E,28,25218,120.0,"36,2"
0592700015,15/12/2021,14/01/2022,,278 CHAUSSE FERNAND FOREST,,,59599,TOURCOING,703369,oui,,Immeuble,38,50°44'14''N,3°9'5''E,28,25217,0.0,"36,2"
0592700015,15/12/2021,14/01/2022,,278 CHAUSSE FERNAND FOREST,,,59599,TOURCOING,703369,oui,,Immeuble,38,50°44'14''N,3°9'5''E,28,7566024,120.0,"35,8"
0592700015,15/12/2021,14/01/2022,,278 CHAUSSE FERNAND FOREST,,,59599,TOURCOING,703369,oui,,Immeuble,38,50°44'14''N,3°9'5''E,28,7566026,240.0,"35,8"
0592700015,15/12/2021,14/01/2022,,278 CHAUSSE FERNAND FOREST,,,59599,TOURCOING,703369,oui,,Immeuble,38,50°44'14''N,3°9'5''E,28,7566022,0.0,"35,8"
0592700004,21/02/2023,24/03/2023,,ZAC LES EPIS,RES ALEXIA,,59569,SIN-LE-NOBLE,716435,oui,,Immeuble,75,50°20'38''N,3°6'5''E,43,93823,0.0,"59,4"
0592700004,21/02/2023,24/03/2023,,ZAC LES EPIS,RES ALEXIA,,59569,SIN-LE-NOBLE,716435,oui,,Immeuble,75,50°20'38''N,3°6'5''E,43,25099,240.0,"59,4"
0592700004,21/02/2023,24/03/2023,,ZAC LES EPIS,RES ALEXIA,,59569,SIN-LE-NOBLE,716435,oui,,Immeuble,75,50°20'38''N,3°6'5''E,43,25100,120.0,"59,4"
0592700004,21/02/2023,24/03/2023,,ZAC LES EPIS,RES ALEXIA,,59569,SIN-LE-NOBLE,716435,oui,,Immeuble,75,50°20'38''N,3°6'5''E,43,7770082,120.0,"58,8"
0592700004,21/02/2023,24/03/2023,,ZAC LES EPIS,RES ALEXIA,,59569,SIN-LE-NOBLE,716435,oui,,Immeuble,75,50°20'38''N,3°6'5''E,43,7770080,0.0,"58,8"
0592700004,21/02/2023,24/03/2023,,ZAC LES EPIS,RES ALEXIA,,59569,SIN-LE-NOBLE,716435,oui,,Immeuble,75,50°20'38''N,3°6'5''E,43,7770084,240.0,"58,8"
0592291488,11/06/2025,11/07/2025,,5C Rue Robert Schuman,Loos,,59360,LOOS,3128946,non,,Bâtiment,"20,4",50°36'44''N,3°1'14''E,25,9962942,230.0,"18,6"
0592291488,11/06/2025,11/07/2025,,5C Rue Robert Schuman,Loos,,59360,LOOS,3128946,non,,Bâtiment,"20,4",50°36'44''N,3°1'14''E,25,9962944,350.0,"18,6"
0592291488,11/06/2025,11/07/2025,,5C Rue Robert Schuman,Loos,,59360,LOOS,3128946,non,,Bâtiment,"20,4",50°36'44''N,3°1'14''E,25,9962940,125.0,"18,6"
0592291488,11/06/2025,11/07/2025,,5C Rue Robert Schuman,Loos,,59360,LOOS,3128946,non,,Bâtiment,"20,4",50°36'44''N,3°1'14''E,25,9962948,230.0,"19,9"
0592291488,11/06/2025,11/07/2025,,5C Rue Robert Schuman,Loos,,59360,LOOS,3128946,non,,Bâtiment,"20,4",50°36'44''N,3°1'14''E,25,9962950,350.0,"19,9"
0592291488,11/06/2025,11/07/2025,,5C Rue Robert Schuman,Loos,,59360,LOOS,3128946,non,,Bâtiment,"20,4",50°36'44''N,3°1'14''E,25,9962946,125.0,"19,9"
0592291439,28/05/2024,28/06/2024,,245 boulevard de Tournai,Bat Orange Grand Stade,batiment Orange Grand Stade,59009,VILLENEUVE-D'ASCQ,2988097,non,,Bâtiment,"27,3",50°36'42''N,3°7'58''E,42,9273845,90.0,"25,9"
0592291439,28/05/2024,28/06/2024,,245 boulevard de Tournai,Bat Orange Grand Stade,batiment Orange Grand Stade,59009,VILLENEUVE-D'ASCQ,2988097,non,,Bâtiment,"27,3",50°36'42''N,3°7'58''E,42,9273849,305.0,"22,6"
0592291439,28/05/2024,28/06/2024,,245 boulevard de Tournai,Bat Orange Grand Stade,batiment Orange Grand Stade,59009,VILLENEUVE-D'ASCQ,2988097,non,,Bâtiment,"27,3",50°36'42''N,3°7'58''E,42,9273855,305.0,"23,9"
0592291439,28/05/2024,28/06/2024,,245 boulevard de Tournai,Bat Orange Grand Stade,batiment Orange Grand Stade,59009,VILLENEUVE-D'ASCQ,2988097,non,,Bâtiment,"27,3",50°36'42''N,3°7'58''E,42,9273847,180.0,"22,6"
0592291439,28/05/2024,28/06/2024,,245 boulevard de Tournai,Bat Orange Grand Stade,batiment Orange Grand Stade,59009,VILLENEUVE-D'ASCQ,2988097,non,,Bâtiment,"27,3",50°36'42''N,3°7'58''E,42,9273853,180.0,"23,9"
0592291439,28/05/2024,28/06/2024,,245 boulevard de Tournai,Bat Orange Grand Stade,batiment Orange Grand Stade,59009,VILLENEUVE-D'ASCQ,2988097,non,,Bâtiment,"27,3",50°36'42''N,3°7'58''E,42,9273851,90.0,27
0592291431,15/02/2024,15/03/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Nord,,59009,VILLENEUVE-D'ASCQ,1918986,oui,,Bâtiment,42,50°36'45''N,3°7'50''E,38,8835250,345.0,"26,2"
0592291431,15/02/2024,15/03/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Nord,,59009,VILLENEUVE-D'ASCQ,1918986,oui,,Bâtiment,42,50°36'45''N,3°7'50''E,38,8835254,165.0,"26,2"
0592291431,15/02/2024,15/03/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Nord,,59009,VILLENEUVE-D'ASCQ,1918986,oui,,Bâtiment,42,50°36'45''N,3°7'50''E,38,8835244,345.0,"26,8"
0592291431,15/02/2024,15/03/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Nord,,59009,VILLENEUVE-D'ASCQ,1918986,oui,,Bâtiment,42,50°36'45''N,3°7'50''E,38,8835248,345.0,"26,8"
0592291431,15/02/2024,15/03/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Nord,,59009,VILLENEUVE-D'ASCQ,1918986,oui,,Bâtiment,42,50°36'45''N,3°7'50''E,38,8835252,165.0,"26,2"
0592291431,15/02/2024,15/03/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Nord,,59009,VILLENEUVE-D'ASCQ,1918986,oui,,Bâtiment,42,50°36'45''N,3°7'50''E,38,8835246,345.0,"26,2"
0592291430,12/02/2024,15/03/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Sud,,59009,VILLENEUVE-D'ASCQ,1918981,oui,,Bâtiment,42,50°36'40''N,3°7'51''E,38,8835256,165.0,"26,8"
0592291430,12/02/2024,15/03/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Sud,,59009,VILLENEUVE-D'ASCQ,1918981,oui,,Bâtiment,42,50°36'40''N,3°7'51''E,38,8835258,165.0,"26,2"
0592291430,12/02/2024,15/03/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Sud,,59009,VILLENEUVE-D'ASCQ,1918981,oui,,Bâtiment,42,50°36'40''N,3°7'51''E,38,8835260,165.0,"26,8"
0592291430,12/02/2024,15/03/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Sud,,59009,VILLENEUVE-D'ASCQ,1918981,oui,,Bâtiment,42,50°36'40''N,3°7'51''E,38,8835264,345.0,"26,2"
0592291430,12/02/2024,15/03/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Sud,,59009,VILLENEUVE-D'ASCQ,1918981,oui,,Bâtiment,42,50°36'40''N,3°7'51''E,38,8835262,165.0,"26,2"
0592291430,12/02/2024,15/03/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Sud,,59009,VILLENEUVE-D'ASCQ,1918981,oui,,Bâtiment,42,50°36'40''N,3°7'51''E,38,8835266,345.0,"26,2"
0592291428,05/01/2024,09/02/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Ouest,,59009,VILLENEUVE-D'ASCQ,1918976,oui,,Bâtiment,42,50°36'43''N,3°7'47''E,38,8835308,289.0,"27,1"
0592291428,05/01/2024,09/02/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Ouest,,59009,VILLENEUVE-D'ASCQ,1918976,oui,,Bâtiment,42,50°36'43''N,3°7'47''E,38,8835298,255.0,"26,4"
0592291428,05/01/2024,09/02/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Ouest,,59009,VILLENEUVE-D'ASCQ,1918976,oui,,Bâtiment,42,50°36'43''N,3°7'47''E,38,8835310,75.0,"25,9"
0592291428,05/01/2024,09/02/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Ouest,,59009,VILLENEUVE-D'ASCQ,1918976,oui,,Bâtiment,42,50°36'43''N,3°7'47''E,38,8835306,289.0,"28,3"
0592291428,05/01/2024,09/02/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Ouest,,59009,VILLENEUVE-D'ASCQ,1918976,oui,,Bâtiment,42,50°36'43''N,3°7'47''E,38,8835294,255.0,"26,4"
0592291428,05/01/2024,09/02/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Ouest,,59009,VILLENEUVE-D'ASCQ,1918976,oui,,Bâtiment,42,50°36'43''N,3°7'47''E,38,8835302,255.0,"26,4"
0592291428,05/01/2024,09/02/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Ouest,,59009,VILLENEUVE-D'ASCQ,1918976,oui,,Bâtiment,42,50°36'43''N,3°7'47''E,38,8835300,255.0,"25,9"
0592291428,05/01/2024,09/02/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Ouest,,59009,VILLENEUVE-D'ASCQ,1918976,oui,,Bâtiment,42,50°36'43''N,3°7'47''E,38,8835304,255.0,"25,9"
0592291428,05/01/2024,09/02/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Ouest,,59009,VILLENEUVE-D'ASCQ,1918976,oui,,Bâtiment,42,50°36'43''N,3°7'47''E,38,8835292,221.0,"27,1"
0592291428,05/01/2024,09/02/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Ouest,,59009,VILLENEUVE-D'ASCQ,1918976,oui,,Bâtiment,42,50°36'43''N,3°7'47''E,38,8835290,221.0,"28,3"
0592291428,05/01/2024,09/02/2024,Stade Pierre Mauroy,261 Boulevard de Tournai,Tribune Ouest,,59009,VILLENEUVE-D'ASCQ,1918976,oui,,Bâtiment,42,50°36'43''N,3°7'47''E,38,8835296,255.0,"25,9"
0592291424,15/01/2025,14/02/2025,,Rue Paul Eluard,Residence Les Marroniers,,59032,AULNOY-LEZ-VALENCIENNES,2909077,oui,,Immeuble,25,50°19'56.878''N,3°30'50.690''E,56,8952735,280.0,"24,3"
0592291424,15/01/2025,14/02/2025,,Rue Paul Eluard,Residence Les Marroniers,,59032,AULNOY-LEZ-VALENCIENNES,2909077,oui,,Immeuble,25,50°19'56.878''N,3°30'50.690''E,56,8952733,170.0,"24,3"
0592291424,15/01/2025,14/02/2025,,Rue Paul Eluard,Residence Les Marroniers,,59032,AULNOY-LEZ-VALENCIENNES,2909077,oui,,Immeuble,25,50°19'56.878''N,3°30'50.690''E,56,8952737,30.0,25
